ski_resort,summit,drop,base,gondolas_and_trams,fast_eight,high_speed_sixes,quad_chairs,triple_chairs,double_chairs,surface_lifts,total_runs,longest_run,skiable_terrain,snow_making,averageSnowfall,nov_snow,dec_snow,jan_snow,feb_snow,mar_snow,apr_snow,childrenWeekdayPrice,childrenWeekendPrice,teenagerWeekdayPrice,teenagerWeekendPrice,adultWeekdayPrice,adultWeekendPrice,seniorWeekdayPrice,seniorWeekendPrice,childrenPrice_season,teenagerPrice_season,adultPrice_season,beginner_runs,intermediate_runs,advanced_runs,expert_runs,night_skiing,epic,mountain_collective,ikon,indy,dec_mean_2_guests,dec_min_2_guests,dec_max_2_guests,jan_mean_2_guests,jan_min_2_guests,jan_max_2_guests,feb_mean_2_guests,feb_min_2_guests,feb_max_2_guests,mar_mean_2_guests,mar_min_2_guests,mar_max_2_guests,apr_mean_2_guests,apr_min_2_guests,apr_max_2_guests,may_mean_2_guests,may_min_2_guests,may_max_2_guests,dec_mean_4_guests,dec_min_4_guests,dec_max_4_guests,jan_mean_4_guests,jan_min_4_guests,jan_max_4_guests,feb_mean_4_guests,feb_min_4_guests,feb_max_4_guests,mar_mean_4_guests,mar_min_4_guests,mar_max_4_guests,apr_mean_4_guests,apr_min_4_guests,apr_max_4_guests,may_mean_4_guests,may_min_4_guests,may_max_4_guests,total_lifts,state_Alaska,state_Arizona,state_California,state_Colorado,state_Connecticut,state_Idaho,state_Illinois,state_Indiana,state_Iowa,state_Maine,state_Maryland,state_Massachusetts,state_Michigan,state_Minnesota,state_Missouri,state_Montana,state_Nevada,state_New Hampshire,state_New Jersey,state_New Mexico,state_New York,state_North Carolina,state_Ohio,state_Oregon,state_Pennsylvania,state_Rhode Island,state_South Dakota,state_Tennessee,state_Utah,state_Vermont,state_Virginia,state_Washington,state_West Virginia,state_Wisconsin,state_Wyoming
Anthony Lakes Mountain,0.9052984516901599,-0.3426185513116138,1.1915784686635926,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.9798637100971995,-0.3419046200075532,-0.6091359032214437,0.5637529781631931,0.18574160998089778,-0.6016543926435705,0.8915273816445463,-0.11251833132478045,0.1072411843431917,0.3550016004739501,0.1602688446904105,0.144949082384341,-0.17617353506792685,0.12836864809794854,0.0848321919390021,-0.23939326375986544,-0.0969638609902163,-0.36656028299052584,-0.4844706519667386,-0.8796590203371945,-0.910765583092583,0.2129116175666861,0.11866676288241468,-0.39110063218946395,0.2070738889356609,0.6419699642303351,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.42992140880710444,0.02350730443188478,-0.24462253555308242,-0.4789616332162228,-0.0052788662425587215,-0.2016268869780538,-0.3426602500962833,-0.04570524763106947,-0.21106116954635012,-0.5494480277783281,0.038871513863748264,-0.7555193715821926,-0.716935834587949,0.08751641289230318,-0.8495530612155324,-0.07320164102506392,0.17731349106047095,0.010561464441970451,-0.5756042409552388,0.21301752235949067,-0.5506238346776412,-0.5891451723023086,0.2205014454239519,-0.6156409410299106,-0.5001520034379855,0.3381078867426519,-0.5768991289838368,-0.6470257712125227,0.15527789633946731,-0.9449752532895102,-1.0130653770233164,0.19620769762889087,-0.9845902059902052,-0.36453134944599014,0.24000515217417104,-0.36905609053707655,-0.9045602230189643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Loveland,2.2469688505342877,1.0367515219995915,2.380266507525889,-0.32343436564895045,-0.021915258647018293,-0.3035526737563743,1.43709633907243,0.8956178773434985,0.17291712531127051,-0.8159740511104631,0.8824359516885563,-0.6900055891359765,0.5684680401376889,0.3502429264672943,1.7750447326601633,4.421636208198551,1.3739826906788781,1.2628101212431286,0.930712905284415,1.5699698525978227,4.685133738052172,-0.5441198851477825,-0.5498020569731515,-0.04984080787111229,-0.0759543541895518,0.7120349300627906,0.5351197676410849,0.6947073082579273,0.5510291450672743,-0.8834221542725128,-1.2040753616786015,-1.5625864454874796,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.2983258512821957,0.6763586799906677,0.33961446600494094,0.23259029399284561,-0.08630332484927698,0.17728872211210958,0.24399543100241158,-0.19143212413592914,-0.40354895617262143,0.2940284598173916,0.7140083336025369,-0.3059330835974008,0.20857826077261657,0.6437318370522741,0.5856114249354815,-0.24936602781282086,-0.00992955549938667,-0.24727836900103273,0.01183784815943209,0.3906816732743145,0.09472362827664897,0.6475821118202479,1.1487640859755288,-0.20155793928759724,0.16658264061184383,1.042054906459214,-0.0596695812888088,0.29402332567181116,0.983845145124093,-0.12041960255192732,0.06281396566396442,1.2109031605889744,-0.3397360533693907,-0.33191330570489014,0.24000515217417104,-0.11907478788611958,0.2746351015712206,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sun Valley,1.2132667069138618,2.2897670847784726,0.7578679679976194,1.370745644893171,4.046104627705744,-0.3035526737563743,-0.7087941219859498,0.8956178773434985,-0.4034732923929645,-0.3419046200075532,1.4136807219304741,2.5890552791849286,0.9276841324419914,1.9565696524668785,0.31217174163430567,0.2551158205284627,1.2156400023869172,0.26854364611498066,0.47751051669970646,0.382452544086588,0.41908858000800353,3.1065321524719005,2.8953552942642538,-1.1555634672221724,-0.19850981052676134,3.463553330709006,3.13611573602839,2.4628418003724484,2.1927370705391143,2.766455694475487,3.6816987135986707,4.600662075421449,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,4.58257569495584,2.7315816776253388,-0.5188745216627708,-0.6215654246200782,0.10031334861527101,-0.9900283651271122,0.24805881414956452,0.35933119748767345,-0.46722194007863566,0.22932903897494422,0.4279071010097244,-0.5352511259695439,0.11645446242881902,0.5264703281195401,-0.6265396987996704,0.37996975991346205,0.6437318370522741,1.0810468266134483,-1.218270155145484,-0.5248479335389951,-0.7096118634505557,0.2321286315774337,0.538735132370001,0.8000214019971847,0.7460825149804515,-0.3725552415951111,0.7113809621915189,0.47772547450176417,-0.4664029929334191,0.23683143331343653,0.27188099398041504,-0.4402548137244824,0.16721608956583414,0.540982562413867,0.168783495927267,0.9193972704979754,-0.41345841505764014,-0.8649690632811706,0.03964349951131341,1.4538304261614057,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beaver Creek,1.8265252325332335,2.2265898295123105,1.5128455061939428,3.064925655435292,4.4981068373004955,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,-0.4034732923929645,2.9765813977128164,2.0266554568249946,1.8175115454623625,0.5859641055162851,1.9764008466150216,1.0580921281474904,1.970741862510264,1.0572973140949564,0.8737493266277665,0.7494319498505315,1.4274677755764749,1.014350695083934,3.682950895253956,4.587713291363331,-1.1555634672221724,-0.19850981052676134,2.9572739449901024,4.405401768601394,4.3278603742466695,4.419162887274897,1.1630675531606585,-1.2040753616786015,0.6052788805945325,1.3920631955616976,0.2475550920944066,0.3789673407649326,0.15209108820729728,-0.5861256034503087,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,1.5248475524852276,2.1740765415666994,-0.07942448683667581,2.2125608740528624,3.2356994780261714,0.7686803736827384,2.2972903148478436,2.8324005633399088,0.7142309977448488,2.025374934355974,3.1144948037848965,0.7369596991869934,2.3166937002050156,1.199947261212245,0.8892653808026224,-0.4475509629490474,0.22412425270043534,-0.6429291479049514,2.4790946224410497,1.2790024278484338,1.1526702888574525,3.6354276743464244,1.3034745260674583,2.50465380438264,3.1446640507010817,1.1929006963984772,2.575894992953372,2.1539791877490826,3.3659759853798916,1.4775564647689696,3.5534447219382534,2.033629211637691,3.212520873567682,0.8749543127158097,-0.2590154612572736,1.1863831259577668,2.6330257507515906,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Bolton Valley,-0.3935241899054527,0.503956669254958,-0.624865361533009,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.7217995187196369,-0.9065400465793947,0.7493075430155055,-0.8159740511104631,0.4124886549360905,-0.3042337222746936,-0.2516600244840064,-0.24469289797699614,0.8915273816445463,-0.602697200462438,0.1468268564161819,0.657604440730343,1.0666736218598274,1.1424636215337785,-0.07696318255527178,-0.5441198851477825,-0.5498020569731515,0.550408635776606,0.025591595346993238,0.27179198595939613,0.32704009017010055,0.42827608341875284,0.5285399954032765,-0.7509484901752763,0.06508733505209503,0.35865028832126605,1.1287322385336893,0.6419699642303351,0.31653138347465415,-0.017756827557197135,-0.0663152053352808,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,0.4324766623512773,-0.014895717659808334,-0.07136604543587549,0.35633845524659663,0.2783067388809552,0.4747551815847612,0.4493249193869548,-0.009273528504854555,0.8594410823927376,0.38281545851167786,0.2639171204433445,0.8954204400340923,0.17429996094444747,0.344231224043059,-0.16553257115692,1.0278257763984169,1.113528723859759,0.42399430082471695,0.4817915194511688,-0.3199749303849809,-0.31082259161265907,0.3739698808196823,0.8135581324430149,0.0071138096219150225,0.53328669483925,0.8409271865401963,0.46744333355962736,0.33830798905460335,-0.4402548137244824,0.39093273899075975,0.37362355355140114,-0.16030692449221953,-0.48427232895681466,1.1195896407740598,-0.1520824726648212,-3.607233804483833e-05,-0.3991907981945993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Montana Snowbowl,0.7981790585688723,1.447403681229645,0.5169176898498565,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.305820738605097,0.17291712531127051,-0.3419046200075532,-0.28221604461103283,0.27442407801723084,0.10372880351872825,-0.5223296160509984,0.8915273816445463,-0.602697200462438,-0.0906871760217593,0.3982305776534348,0.5681509944166482,0.1924497747247904,-0.07696318255527178,0.2244384385616244,0.1754942274978812,-1.1555634672221724,-0.19850981052676134,-0.1464388109388286,-0.27639097449575417,0.2587289403392782,0.1462244511153138,0.48242700314382253,1.1701630340524378,0.35865028832126605,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.4821635238273032,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.7940450388517546,-0.5141350048518188,-0.4944342189778924,-0.7573949960371626,-0.5319378471862274,-0.3539013840890541,-0.9586487152499129,-0.5193175962718634,-0.7007230828938824,-0.9489895219026165,-0.44872730039204356,-0.8071112406952016,-0.7854924342442872,-0.4686990112676678,-0.2933868683641373,-0.4475509629490474,0.45817806090025737,-0.24283285463132578,0.14401231821023305,-0.023868012193607825,-0.38135236898471264,-0.030976221061154764,0.014220858634712601,-0.6417249096435996,-0.2779071220880424,-0.49154395792329625,-0.718560724849354,-0.1377521423104126,-0.4143620871999628,-0.73084646026851,0.0389055358264693,-0.4345489415084583,-0.5009495915245943,-0.6907117868569901,-0.009505154541551293,-1.035672897606295,-0.5676472731360543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trollhaugen,-0.91573123137173,-1.016509274150676,-0.7938518232739734,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.7217995187196369,-0.9065400465793947,0.17291712531127051,1.0803036733011764,-0.5478384297319917,-0.40067668899001435,-0.3686649617033682,-0.26055785329551057,-0.9189589933874556,-0.3576077658936092,-0.4469582246786711,-0.7257228290131674,-0.6554954547620648,-0.6625626874032988,-0.2753838875805819,-0.5441198851477825,-0.5498020569731515,0.1713037239990997,-0.0514432629221099,-0.058390222118149704,-0.19315910350736043,0.13762383813965345,0.03377870279532476,-0.8834221542725128,0.13541033407938957,-0.3294434841211473,0.7995685422486791,0.6419699642303351,0.9408909563774388,-0.5273005748506804,0.3079482813075393,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,0.7582714892333327,0.5611496137155884,-0.051219941933874684,0.29446437461972114,0.6834290319145465,-0.2299570259754492,0.1853298628925421,0.5007705392621542,-0.20430721212086692,0.19044362800739092,-0.3362044971022454,-0.26539661500860806,0.17429996094444747,-0.3403416056922899,-0.2454415069114308,0.1910449391565715,-0.9461447882986748,0.05501660813903997,0.4817915194511688,1.1605596605718846,-0.12039219270811444,-0.05286519954120001,0.6072775456537756,-0.3026333176656422,-0.07788672887309361,-0.03900658810550636,-0.2606313800747751,0.05045767706645417,0.025814263716869564,-0.187534597379405,0.4573030579826341,0.03166248741914761,-0.05622258971713611,0.1899753941527098,0.2756494817049885,-0.31747264713291085,0.10617862662976565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Bridger Bowl,1.0927573896524132,1.447403681229645,0.870311431133242,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,2.697775801266392,-0.4034732923929645,0.13216481109535672,1.1071933544832138,0.5637529781631931,0.677818448753915,-0.2050305096807101,0.8915273816445463,-0.23506304860919483,0.8197832816570153,0.8305203494482818,1.519876010444536,0.7624580828101832,0.3198782274953485,-0.5441198851477825,-0.5498020569731515,0.7399610916653592,0.011585257479883575,0.6239863412421117,0.4518878966526912,0.08918179725980355,-0.011199596532670853,0.8295993642262355,0.5372560428067868,0.9036994772451848,-0.3195880251203554,0.14895137406042447,0.004351597023261867,3.039505656203702,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.12584623705051934,0.5611496137155884,-0.33326539096188595,0.07790509242565682,0.6429168026111873,-0.08830633098847224,-0.03466601751946849,0.5007705392621542,-0.2921086586521486,0.08685879619739025,0.5639779292161394,-0.3612100862184817,0.1400216611162784,0.6865176389107335,-0.2869941535037764,-0.11724273772200315,1.1603394854997233,-0.3806438000922413,0.3202449449446343,1.1901703523910219,-0.2579252585836189,0.10035764981911673,0.9682685725349444,-0.29937282158893114,0.022123467734380793,0.7906452565604418,-0.3891151530690814,0.03938651122075613,0.8543815125014952,-0.6157921834214054,0.05085975074521686,0.9366611435727356,-0.4564768913438485,-0.44607645879874014,0.2756494817049885,-0.5753898641537394,0.4430915765126756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Keystone,2.0857541638867496,2.0033635275718713,1.8919406104797565,3.064925655435292,1.3340913701372359,2.5999946404350323,0.0065026983668435385,-0.305820738605097,0.17291712531127051,2.5025119666099065,1.5771406512356796,2.492612312469608,1.3054897942110522,2.023995712570565,0.4208009241362258,2.8285548835011647,0.7010262654380447,0.5711464863713736,0.3415498001242939,1.2849656985551265,0.9151403425712789,3.074508888984009,3.4091068290979023,-1.1555634672221724,-0.19850981052676134,3.0453225338107814,3.365003381246473,3.6012297610489212,3.924401594666945,0.19463938803603278,-1.2040753616786015,-0.7117178021447103,-0.05625706809234725,0.8884792593152905,1.4403786146996664,-0.5273005748506804,2.4079822896922525,2.9999999999999996,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.31493499931932023,0.5995526358072815,-0.8409471992123062,0.27899585446300224,0.3998434267910326,-0.4636806727039612,0.5959888396616285,2.3223564955729,-0.36302521161972223,0.7971547857516805,0.45145512592634135,-0.12904667520994167,-0.185622187251328,0.6437318370522741,-0.6801461174159695,-1.46049618697865,-0.852523265018746,-0.7096118634505557,-0.3259413530815037,-0.05347870401274513,-0.5118324571230117,0.48341477321990856,1.0198387192322542,0.3201214329861834,0.5221744507717528,0.3129669217527747,0.23683143331343653,0.747941125345431,0.983845145124093,0.039378004180162386,-0.04477396860476366,-0.4345489415084583,-0.5370836604214503,-1.16367342110294,-0.4015927793805435,-0.8134672952498889,1.9591998509857704,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Granite Peak,-0.7170247571317413,-0.5532094021988208,-0.6904038371892005,-0.32343436564895045,0.43008695094773314,1.1482209833393289,-0.7087941219859498,0.2948985693692007,-0.9798637100971995,-0.3419046200075532,0.18773125214143296,-0.014904822128731366,-0.2926664277150911,-0.04638095649556598,-0.7379103558842554,-0.11251833132478045,-0.4073725526056809,-0.8121807833721368,-0.7914561713374774,-0.805064764424647,-0.2753838875805819,2.177857511323034,2.321162402391353,-1.1555634672221724,-0.19850981052676134,0.8441078132938089,0.86804725159466,1.4213379214556758,1.4505951316271866,-0.8834221542725128,-1.2040753616786015,0.40797600677591933,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,0.7134003918372611,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-0.8707026451769441,-0.552538026943512,-0.5709894122854955,-0.9739542782312269,-0.6129623057929456,-0.637202774063008,-1.0319806753872498,-1.5758374509320958,-0.5723978918097016,-0.8750003563240446,-1.5364477321934253,-0.3612100862184817,-0.8711881838147099,-0.6398422187015049,-0.5203282459069479,-0.755838639827622,-1.1801985964984967,-0.5095637168137429,-0.7518368676896401,-1.1194636095016883,-0.783372100005418,-0.6985900647025348,-0.7593313418249348,-0.4330531607340874,-0.6779479085179401,-0.8435174677815773,-0.7284440920027622,-0.5916699419840324,-0.8286457115922756,-0.6988869389220921,-0.7022557891358797,-0.8459119670328165,-0.7872425989381455,-0.5439305900220401,-0.47288143844217845,-0.563485992598932,-0.23073432325314433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
Silver Mountain,0.45004103092468745,1.0262219794552312,0.22777735607254113,1.370745644893171,-0.4739174682417697,-0.3035526737563743,0.0065026983668435385,0.2948985693692007,0.17291712531127051,-0.8159740511104631,0.5963810754044466,1.5281826453164005,0.45911763152146284,0.2907493440228653,0.8915273816445463,-0.11251833132478045,1.2948113465328976,1.4357260299610675,1.4745557715860649,0.9049601598315314,0.8159299900586238,-0.5441198851477825,-0.5498020569731515,0.1713037239990997,-0.033935340588222826,0.007646219497359463,-0.026695361530572927,0.355613022098978,0.34862679809129404,1.2133161843699551,0.43344590138554256,0.40797600677591933,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.3782014442042976,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,1.927248223318863,-1.1581686688964046,-0.28371687230166015,-0.9980868065279125,-1.0512968790148214,-0.7750112230063821,-0.9523755704090318,-0.9293159311949782,-0.44645415801943356,-0.9168497205093449,-1.008180854365474,-0.7112805080682392,-0.9876827825907327,-1.128275432525978,-0.8109854261353422,-0.8399639889249911,-1.1962496067970143,-1.2738201197784256,-0.9452241250450241,-0.8986973899683078,-0.8529673831294525,-0.7163688115019672,-0.8299239355828063,-0.24362987485183654,-0.977556005544846,-0.8668560576653916,-0.34069816798403296,-0.9524670808133475,-1.012374244120558,-0.3625766341509237,-0.9801307267705699,-0.9174316576733359,-0.05061011768572402,-0.9095425244351966,-1.03320124613854,-0.47288143844217845,-0.8134672952498889,-0.23073432325314433,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Discovery,0.9454682241106428,1.2157537452537175,0.7642933087482264,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,2.097056493292094,0.17291712531127051,-0.8159740511104631,0.4737861284255426,0.5637529781631931,0.896519265986367,-0.5024984219028553,0.3483814691349457,-0.23506304860919483,-0.0511015039487691,-0.03405919414141223,0.29622956126582306,0.6674566981292844,-0.07696318255527178,-0.5441198851477825,-0.5498020569731515,-0.334169491704242,-0.10746861439054854,-0.16845095814399833,-0.29719894224285265,0.04073975637995365,-0.05617789586066646,0.25402413401065604,-1.2040753616786015,-0.4058983477258599,-1.1095808962043798,-1.2315006784153255,-1.1194956342017504,-0.5273005748506804,-0.5861256034503087,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,0.2216682449570062,-0.8213591815853637,0.6941858876401551,0.10884213273909459,-0.7344989937030231,-0.26536969972219343,-0.19599632982160958,-0.8472030684077976,-0.271846786375699,-0.194300033001183,-0.7862957102614379,0.7848664347919303,-0.01423068811048253,-0.6398422187015049,0.441775340577362,0.3231682292473892,-1.4142524046983187,0.3128564415820432,-0.09096451743563531,-0.6753032322146286,0.2710480717067829,-0.227977027381562,-0.16627465480587178,0.45054127605462857,-0.20012141361556232,-0.2652752730144013,0.36860966202554557,-0.41453128845286374,-0.6473966259206388,0.29505417495150593,-0.3794919863296955,-0.6813667568230732,-0.025647608342873357,0.5977009409164598,1.1667577199754253,0.3570800743061794,-0.06227784831168934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mont Ripley,-0.9317991403399231,-0.8269775083521897,-0.8645305715306505,-0.32343436564895045,-0.4739174682417697,-0.3035526737563743,-0.7087941219859498,-0.9065400465793947,0.17291712531127051,-0.3419046200075532,-0.5478384297319917,-0.11134778884405211,-0.35444940858325885,-0.15743564372516686,0.710478744141346,0.2551158205284627,-0.2490298643137201,-0.2934330572183204,-0.15697282731888546,-0.805064764424647,0.2206678749826934,-0.5441198851477825,-0.5498020569731515,0.23448787596201742,-0.04444009398855507,-0.16845095814399833,-0.29719894224285265,-0.8796590203371945,-0.910765583092583,-0.8834221542725128,-1.2040753616786015,-0.5020834987124339,0.2729066281926629,0.19825323307741552,1.5028145719899448,0.15209108820729728,0.45349519277974715,-0.3333333333333333,-0.21821789023599236,-0.366088266073499,-0.5188745216627708,-0.37242820406321236,0.21552241489035034,0.39199433511014303,-0.4170875525893473,0.3188189681843143,0.2658204064789702,-0.47465777834348966,0.17288506712622,0.23470002053554134,-0.4606610290840419,0.2639171204433445,0.029414065637157084,-0.374152836306258,0.344231224043059,0.20204853331382963,-0.9760441233123183,0.17731349106047095,-0.8829869238691268,-0.5902902931831056,-0.6753032322146286,0.006561406561582,-0.5891451723023086,-0.16627465480587178,-0.1852554589040416,-0.6334989322479514,-0.3658391329739102,-0.14203097423387695,-0.724523932132409,-0.33668390762640416,-0.3601160126500619,-0.46317149076092845,-0.2151553278954673,-0.2341133904401194,-0.8538020055624901,-0.43723710891136097,-0.6190373931880335,-0.7361037480775093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
