,count,mean,std,min,25%,50%,75%,max,ski_resort
267,35.0,217.45714285714286,75.93082876080389,87.0,159.5,206.0,249.0,354.0,Sugar Mountain
268,35.0,330.14285714285717,156.58865988110807,134.0,202.5,330.0,405.0,875.0,Sugarbush
269,34.0,280.88235294117646,121.02085087211645,125.0,200.0,251.0,343.5,590.0,Sugarloaf
270,32.0,347.6875,230.768203419963,90.0,202.25,284.5,385.25,1200.0,The Summit at Snoqualmie
271,35.0,313.0,193.36113728400727,117.0,212.5,249.0,350.5,990.0,Sun Valley
272,35.0,219.97142857142856,80.37503479618155,102.0,174.5,200.0,265.0,475.0,Sunburst
273,35.0,710.6857142857143,607.6617079103341,230.0,406.5,538.0,835.0,3662.0,Sundance
274,35.0,391.22857142857146,396.0283773042686,111.0,218.5,295.0,410.0,2485.0,Sunday River
275,33.0,211.0,80.7360669094055,86.0,149.0,193.0,270.0,389.0,Sundown Mountain
276,35.0,305.57142857142856,131.92049426348692,134.0,246.0,273.0,350.0,755.0,Sunlight Mountain
277,35.0,238.8,91.56508453489437,120.0,168.0,209.0,298.0,485.0,Sunrise Park
278,35.0,192.02857142857144,55.87985310640389,110.0,152.5,183.0,221.0,335.0,Swain
279,31.0,294.03225806451616,120.44375834691967,107.0,189.5,300.0,375.0,514.0,Swiss Valley
280,35.0,303.3142857142857,110.47937561814328,145.0,223.0,275.0,337.0,568.0,Tahoe Donner
281,35.0,316.0285714285714,160.85095141598813,109.0,204.5,268.0,399.5,795.0,Tamarack
282,35.0,280.42857142857144,126.57322589159621,129.0,183.0,227.0,383.5,549.0,Taos Ski Valley
283,35.0,504.62857142857143,144.98094919765182,225.0,399.0,460.0,594.0,809.0,Telluride
284,35.0,198.0,84.25277094413397,71.0,134.5,202.0,262.0,359.0,Terry Peak
285,35.0,150.8,53.03594785337472,86.0,102.0,145.0,181.5,285.0,Teton Pass
286,34.0,291.97058823529414,110.98962148972026,120.0,224.25,277.0,337.75,650.0,Boyne Highlands
287,34.0,273.3235294117647,117.58651762238608,112.0,200.0,250.5,339.75,662.0,The Homestead
288,31.0,337.48387096774195,142.46236250737525,120.0,245.0,304.0,398.5,745.0,Thunder Ridge
289,33.0,257.7878787878788,136.04520332773535,125.0,167.0,224.0,315.0,819.0,Timber Ridge
290,34.0,217.11764705882354,82.56045157333425,117.0,167.0,197.0,247.5,484.0,Timberline
291,35.0,284.48571428571427,189.29161620733908,108.0,185.5,224.0,298.0,1015.0,Timberline Lodge
292,35.0,297.22857142857146,206.91715956964455,95.0,166.0,218.0,349.5,875.0,Titus Mountain
